id,name,type,source,usage,img_src
material279,密固的横脊,武器培养素材,精英怪物掉落 圣骸兽掉落,"{'锲纹的横脊': '炼金合成', '裁叶萃光': '50/60级突破', '苇海信标': '50/60级突破', '饰铁之花': '50/60级突破', '聊聊棒': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/0/08/f8fpnnywu07i528nf2qjr6c8wyzc9at.png/60px-%E5%AF%86%E5%9B%BA%E7%9A%84%E6%A8%AA%E8%84%8A.png
material280,混浊棱晶,武器培养素材,40级以上元能构装体掉落 精英怪物掉落 合成获得,"{'辉光棱晶': '炼金合成', '圣显之钥': '50/60级突破', '千夜浮梦': '50/60级突破', '西福斯的月光': '50/60级突破', '东花坊时雨': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/76/bnl1qp64tsxzbxb80sk5fz4nshz1gs4.png/60px-%E6%B7%B7%E6%B5%8A%E6%A3%B1%E6%99%B6.png
material281,混沌模块,武器培养素材,精英怪物掉落 合成获得 40级以上遗迹龙兽掉落,"{'混沌锚栓': '炼金合成', '赤沙之杖': '50/60级突破', '贯月矢': '50/60级突破', '森林王器': '50/60级突破', '原木刀': '50/60级突破', '玛海菈的水色': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/b/b8/6r4mgitq14vo9e4w1kkdy91anm1qxjr.png/60px-%E6%B7%B7%E6%B2%8C%E6%A8%A1%E5%9D%97.png
material282,休眠菌核,武器培养素材,普通怪物掉落 合成获得 40级以上 蕈兽 掉落,"{'茁壮菌核': '炼金合成', '猎人之径': '50/60级突破', '图莱杜拉的回忆': '50/60级突破', '王下近侍': '50/60级突破', '流浪的晚星': '50/60级突破', '竭泽': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/eb/krezht95ny82kdhr1evs8wb2bdp19ei.png/60px-%E4%BC%91%E7%9C%A0%E8%8F%8C%E6%A0%B8.png
material283,夤夜刻像,武器培养素材,精英怪物掉落 黑蛇众掉落 深渊使徒 深渊咏者掉落,"{'幽邃刻像': '炼金合成', '若水': '50/60级突破', '波乱月白经津': '50/60级突破', '笼钓瓶一心': '50/60级突破', '盈满之实': '50/60级突破', '风信之锋': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/34/h2s9tny18fecwiv0q4wnln0gsn70sbn.png/60px-%E5%A4%A4%E5%A4%9C%E5%88%BB%E5%83%8F.png
material284,隐兽利爪,武器培养素材,40级以上兽境幼兽掉落 40级以上兽境猎犬掉落 精英怪物掉落 合成获得,"{'隐兽鬼爪': '炼金合成', '冬极白星': '50/60级突破', '赤角石溃杵': '50/60级突破', '神乐之真意': '50/60级突破', '证誓之明瞳': '50/60级突破', '恶王丸': '50/60级突破', '断浪长鳍': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/2/20/d3vrne5av9b3xb3q7kpl82prrmxz0mq.png/60px-%E9%9A%90%E5%85%BD%E5%88%A9%E7%88%AA.png
material285,混沌枢纽,武器培养素材,精英怪物掉落 （帮助： 位置视频 ） 40级以上遗迹机兵掉落,"{'混沌真眼': '炼金合成', '雾切之回光': '50/60级突破', '有乐御簾切': '50/60级突破', '薙草之稻光': '50/60级突破', '渔获': '', '级突破': '', '天目影打刀': '50/60级突破', '喜多院十文字': '50/60级突破', '桂木斩长正': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a4/jfm7m8kfhqazz7nq4phezah2gvr1bm5.png/60px-%E6%B7%B7%E6%B2%8C%E6%9E%A2%E7%BA%BD.png
material286,水晶棱镜,武器培养素材,精英怪物掉落 （帮助： 位置视频 ） 40级以上愚人众·冬国仕女掉落,"{'偏光棱镜': '炼金合成', '飞雷之弦振': '50/60级突破', '不灭月华': '50/60级突破', '曚云之月': '50/60级突破', '白辰之环': '50/60级突破', '破魔之弓': '50/60级突破', '掠食者': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/b/bf/3dltmpetrwakpwa9e9gzfeh4e57ryq7.png/60px-%E6%B0%B4%E6%99%B6%E6%A3%B1%E9%95%9C.png
material287,结实的骨片,武器培养素材,合成获得 (幼岩龙蜥位置： 视频 ) 40级以上龙蜥（幼岩/岩/深海/深海幼）掉落 精英怪物掉落,"{'石化的骨片': '炼金合成', '尘世之锁': '50/60级突破', '贯虹之槊': '50/60级突破', '无垠蔚蓝之歌': '50/60级突破', '螭骨剑': '50/60级突破', '铁蜂刺': '50/60级突破', '万国诸海图谱': '50/60级突破', '千岩长枪': '50/60级突破', '试作星镰': '50/60级突破', '试作古华': '50/60级突破', '衔珠海皇': '50/60级突破', '钢轮弓': '50/60级突破', '飞天御剑': '50/60级突破', '飞天大御剑': '50/60级突破', '黑缨枪': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/0/01/5ebqfbrot1h90cfyiekt61ubzlm76w9.png/60px-%E7%BB%93%E5%AE%9E%E7%9A%84%E9%AA%A8%E7%89%87.png
material288,地脉的枯叶,武器培养素材,合成获得 40级以上深渊法师掉落 （ 深渊法师位置 ） 40级以上深渊使徒掉落 精英怪物掉落,"{'地脉的新芽': '炼金合成', '口袋锚点': '炼金合成', '天空之刃': '50/60级突破', '天空之傲': '50/60级突破', '天空之翼': '50/60级突破', '天空之卷': '50/60级突破', '护摩之杖': '50/60级突破', '祭礼大剑': '50/60级突破', '风花之颂': '50/60级突破', '暗巷的酒与诗': '50/60级突破', '流浪乐章': '50/60级突破', '黑剑': '50/60级突破', '嘟嘟可故事集': '50/60级突破', '祭礼弓': '50/60级突破', '决斗之枪': '50/60级突破', '笛剑': '50/60级突破', '降临之剑': '50/60级突破', '神射手之誓': '50/60级突破', '沐浴龙血的剑': '50/60级突破', '黎明神剑': '50/60级突破', '讨龙英杰谭': '50/60级突破', '历练的猎弓': '50/60级突破', '佣兵重剑': '50/60级突破', '训练大剑': '50/60级突破', '猎弓': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/f2/c7ie9dhunvnck3dq70718ap4s9hqm10.png/60px-%E5%9C%B0%E8%84%89%E7%9A%84%E6%9E%AF%E5%8F%B6.png
material289,雾虚草囊,武器培养素材,合成获得 （ 雷萤术士位置视频 ） 40级以上萤术士掉落 精英怪物掉落,"{'雾虚灯芯': '炼金合成', '无工之剑': '50/60级突破', '磐岩结绿': '50/60级突破', '息灾': '50/60级突破', '遗祀玉珑': '50/60级突破', '试作斩岩': '50/60级突破', '宗室猎枪': '50/60级突破', '黑岩刺枪': '50/60级突破', '龙脊长枪': '50/60级突破', '昭心': '50/60级突破', '雨裁': '50/60级突破', '匣里灭辰': '50/60级突破', '试作金珀': '50/60级突破', '黑岩斩刀': '50/60级突破', '试作澹月': '50/60级突破', '甲级宝珏': '50/60级突破', '吃虎鱼刀': '50/60级突破', '信使': '50/60级突破', '钺矛': '50/60级突破', '以理服人': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/f8/9xhfb2rq6vyzvxjh6vg6nmyqet4xcuq.png/60px-%E9%9B%BE%E8%99%9A%E8%8D%89%E5%9B%8A.png
material290,黑铜号角,武器培养素材,合成获得 40级以上大体格丘丘人掉落 ( 帮助视频：点击跳转 ) 精英怪物掉落,"{'黑晶号角': '炼金合成', '风鹰剑': '50/60级突破', '终末嗟叹之诗': '50/60级突破', '松籁响起之时': '50/60级突破', '黎明破晓之史': '50/60级突破', '绝弦': '50/60级突破', '雪葬的星银': '50/60级突破', '西风剑': '50/60级突破', '暗巷闪光': '50/60级突破', '钟剑': '50/60级突破', '幽夜华尔兹': '50/60级突破', '宗室秘法录': '50/60级突破', '苍翠猎弓': '50/60级突破', '宗室长剑': '50/60级突破', '西风秘典': '50/60级突破', '腐殖之剑': '50/60级突破', '魔导绪论': '50/60级突破', '鸦羽弓': '50/60级突破', '铁影阔剑': '50/60级突破', '冷刃': '50/60级突破', '口袋魔导书': '50/60级突破', '银剑': '50/60级突破', '无锋剑': '50/60级突破', '学徒笔记': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/3c/swqi3ck3ytxa720p8gffsqfa44gygus.png/60px-%E9%BB%91%E9%93%9C%E5%8F%B7%E8%A7%92.png
material291,混沌回路,武器培养素材,合成获得 40级以上遗迹守卫掉落 40级以上遗迹猎者掉落 40级以上遗迹重机掉落 精英怪物掉落,"{'参零式': '', '便携营养袋': '锻造制作', '混沌炉心': '炼金合成', '阿莫斯之弓': '50/60级突破', '天空之脊': '50/60级突破', '四风原典': '50/60级突破', '狼的末路': '50/60级突破', '苍古自由之誓': '50/60级突破', '辰砂之纺锤': '50/60级突破', '祭礼剑': '50/60级突破', '狼牙': '50/60级突破', '西风长枪': '50/60级突破', '祭礼残章': '50/60级突破', '忍冬之果': '50/60级突破', '宗室大剑': '50/60级突破', '西风大剑': '50/60级突破', '暗巷猎手': '50/60级突破', '西风猎弓': '50/60级突破', '宗室长弓': '50/60级突破', '反曲弓': '50/60级突破', '白铁大剑': '50/60级突破', '异世界行记': '50/60级突破', '旅行剑': '50/60级突破', '铁尖枪': '50/60级突破', '新手长枪': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/ec/2u1mermxqsdk63sejjlbonbu5ae79iz.png/60px-%E6%B7%B7%E6%B2%8C%E5%9B%9E%E8%B7%AF.png
material292,特工祭刀,武器培养素材,合成获得 40级以上债务处理人掉落 ( 债务处理人位置视频 ) 精英怪物掉落,"{'督察长祭刀': '炼金合成', '和璞鸢': '50/60级突破', '斫峰之刃': '50/60级突破', '弓藏': '50/60级突破', '黑岩绯玉': '50/60级突破', '匣里日月': '50/60级突破', '流月针': '50/60级突破', '黑岩战弓': '50/60级突破', '白影剑': '50/60级突破', '黑岩长剑': '50/60级突破', '千岩古剑': '50/60级突破', '匣里龙吟': '50/60级突破', '落霞': '50/60级突破', '暗铁剑': '50/60级突破', '白缨枪': '50/60级突破', '翡玉法球': '50/60级突破', '弹弓': '50/60级突破'}",https://patchwiki.biligame.com/images/ys/thumb/1/14/tnvtyi64vzfgeeyx98vi6vlrrqkas7a.png/60px-%E7%89%B9%E5%B7%A5%E7%A5%AD%E5%88%80.png
material293,精锻用魔矿,武器强化素材,"由 水晶块 / 紫晶块 / 萃凝晶 / 虹滴晶 或 魔晶块 锻造获得，
解决事件报酬",{'武器强化': '+10000'},https://patchwiki.biligame.com/images/ys/thumb/5/58/iip4qyzbzacho0x969s2jy6kjgol24x.png/60px-%E7%B2%BE%E9%94%BB%E7%94%A8%E9%AD%94%E7%9F%BF.png
material294,长夜燧火的残照,武器突破素材,秘境获得 合成获得 活动获得 参量转化 失落的月庭 炼武秘境:祷颂 Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周二/周五/周日,"{'长夜燧火的明焰': '合成', '血染荒城': '40/50级突破', '掘金之锹': '40/50级突破', '罗网勾针': '40/50级突破', '圣祭者的辉杖': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/a8/j0z6yd531dveu9pikedh70x70s9e3dj.png/60px-%E9%95%BF%E5%A4%9C%E7%87%A7%E7%81%AB%E7%9A%84%E6%AE%8B%E7%85%A7.png
material295,奇巧秘器的模本,武器突破素材,秘境获得 合成获得 活动获得 参量转化 失落的月庭 炼武秘境:明辉 Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周一/周四/周日,"{'奇巧秘器的继业': '合成', '纺夜天镜': '40/50级突破', '乌髓孑灯': '40/50级突破', '霜辰': '40/50级突破', '谧音吹哨': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/a/ad/t6oz3l54r0gjy6ckojyr41whyis7wnw.png/60px-%E5%A5%87%E5%B7%A7%E7%A7%98%E5%99%A8%E7%9A%84%E6%A8%A1%E6%9C%AC.png
material296,终北遗嗣的迷顽,武器突破素材,秘境获得 合成获得 活动获得 参量转化 失落的月庭 炼武秘境:祭月 Ⅱ/Ⅲ/Ⅳ（失落的月庭限时开启） 时间：周三/周六/周日,"{'终北遗嗣的祷献': '合成', '万能钥匙': '40/50级突破', '织月者的曙色': '40/50级突破', '天光的纺琴': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/4c/qy2agni595a51pwwfrebwh3wmnwcs4e.png/60px-%E7%BB%88%E5%8C%97%E9%81%97%E5%97%A3%E7%9A%84%E8%BF%B7%E9%A1%BD.png
material297,神合秘烟的预感,武器突破素材,秘境获得 炼武秘境:测度 Ⅱ/Ⅲ/Ⅳ（深古瞭望所限时开启） 时间：周三/周六/周日 合成获得 深古瞭望所 活动获得 参量转化,"{'神合秘烟的征兆': '合成', '星鹫赤羽': '40/50级突破', '苍耀': '40/50级突破', '岩峰巡歌': '40/50级突破', '缀花之翎': '40/50级突破', '苍纹角杯': '40/50级突破', '碎链': '40/50级突破', '硕果钩': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/82/csve6kduecti0g3rm3gfzf2bk7vvmya.png/60px-%E7%A5%9E%E5%90%88%E7%A7%98%E7%83%9F%E7%9A%84%E9%A2%84%E6%84%9F.png
material298,贡祭炽心的踌躇,武器突破素材,秘境获得 深古瞭望所 炼武秘境:冥见 Ⅱ/Ⅲ/Ⅳ（深古瞭望所限时开启） 时间：周一/周四/周日 合成获得 活动获得 参量转化,"{'贡祭炽心的决绝': '合成', '焚曜千阳': '40/50级突破', '冲浪时光': '40/50级突破', '支离轮光': '40/50级突破', '息燧之笛': '40/50级突破', '撼地者': '40/50级突破', '弥坚骨': '40/50级突破', '乘浪的回旋': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/68/k95709ak9kkushgy4zmmp03ye6dq99v.png/60px-%E8%B4%A1%E7%A5%AD%E7%82%BD%E5%BF%83%E7%9A%84%E8%B8%8C%E8%BA%87.png
material299,谵妄圣主的余哀,武器突破素材,活动获得 参量转化 深古瞭望所 时间：周二/周五/周日 秘境获得 合成获得 炼武秘境:究观 Ⅱ/Ⅲ/Ⅳ（深古瞭望所限时开启）,"{'谵妄圣主的容光': '合成', '溢彩心念': '40/50级突破', '山王长牙': '40/50级突破', '祭星者之望': '40/50级突破', '厄水之祸': '40/50级突破', '木棉之环': '40/50级突破', '虹的行迹': '40/50级突破', '拾慧铸熔': '40/50级突破', '镇山之钉': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/3/31/cw0e5bver01mahyl14rgjv1ricvjr9c.png/60px-%E8%B0%B5%E5%A6%84%E5%9C%A3%E4%B8%BB%E7%9A%84%E4%BD%99%E5%93%80.png
material300,悠古弦音的断章,武器突破素材,秘境获得 合成获得 深潮的余响 炼武秘境:机思 Ⅱ/Ⅲ/Ⅳ（深潮的余响限时开启） 时间：周一/周四/周日 活动获得 参量转化,"{'悠古弦音的乐章': '合成', '赦罪': '40/50级突破', '最初的大魔术': '40/50级突破', '裁断': '40/50级突破', '水仙十字之剑': '40/50级突破', '灰河渡手': '40/50级突破', '静谧之曲': '40/50级突破', '冷寂迸音': '40/50级突破', '测距规': '40/50级突破', '勘探钻机': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/8/80/k57vd683tn9hljf8zmr2a97mpoe4r26.png/60px-%E6%82%A0%E5%8F%A4%E5%BC%A6%E9%9F%B3%E7%9A%84%E6%96%AD%E7%AB%A0.png
material301,纯圣露滴的凝华,武器突破素材,秘境获得 合成获得 深潮的余响 炼武秘境:匠理 Ⅱ/Ⅲ/Ⅳ（深潮的余响限时开启） 时间：周二/周五/周日 活动获得 参量转化,"{'纯圣露滴的醴泉': '合成', '香韵奏者': '40/50级突破', '万世流涌大典': '40/50级突破', '静水流涌之辉': '40/50级突破', '白雨心弦': '40/50级突破', '纯水流华': '40/50级突破', '船坞长剑': '40/50级突破', '海渊终曲': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/f/fc/itilynrp1u002ajr5r18a7bw8gzybsw.png/60px-%E7%BA%AF%E5%9C%A3%E9%9C%B2%E6%BB%B4%E7%9A%84%E5%87%9D%E5%8D%8E.png
material302,无垢之海的酒盏,武器突破素材,秘境获得 合成获得 深潮的余响 炼武秘境:奇械 Ⅱ/Ⅲ/Ⅳ（深潮的余响限时开启） 时间：周三/周六/周日 活动获得 参量转化,"{'无垢之海的银杯': '合成', '金流监督': '40/50级突破', '赤月之形': '40/50级突破', '柔灯挽歌': '40/50级突破', '究极霸王超级魔剑': '', '级突破': '', '峡湾长歌': '40/50级突破', '浪影阔剑': '40/50级突破', '公义的酬报': '40/50级突破', '便携动力锯': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/0/09/04zded1fhqodlgmvesnuipk45gzuahj.png/60px-%E6%97%A0%E5%9E%A2%E4%B9%8B%E6%B5%B7%E7%9A%84%E9%85%92%E7%9B%8F.png
material303,烈日威权的余光,武器突破素材,秘境获得 合成获得 有顶塔 时间：周三/周六/周日 炼武秘境:引业 Ⅱ/Ⅲ/Ⅳ（有顶塔限时开启） 活动获得 参量转化,"{'烈日威权的梦想': '合成', '图莱杜拉的回忆': '40/50级突破', '猎人之径': '40/50级突破', '苇海信标': '40/50级突破', '烈阳之嗣': '40/50级突破', '竭泽': '40/50级突破', '王下近侍': '40/50级突破', '玛海菈的水色': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/e/e5/n0refdaraykook6buxwebrzwzr5s7it.png/60px-%E7%83%88%E6%97%A5%E5%A8%81%E6%9D%83%E7%9A%84%E4%BD%99%E5%85%89.png
material304,绿洲花园的恩惠,武器突破素材,秘境获得 合成获得 有顶塔 炼武秘境:思惑 Ⅱ/Ⅲ/Ⅳ（有顶塔限时开启） 时间：周二/周五/周日 活动获得 参量转化,"{'绿洲花园的哀思': '合成', '真语秘匣': '40/50级突破', '赤沙之杖': '40/50级突破', '千夜浮梦': '40/50级突破', '盈满之实': '40/50级突破', '流浪的晚星': '40/50级突破', '聊聊棒': '40/50级突破', '贯月矢': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/7/7a/lr5fgv07bwlcxxqs3td3xnkbep5mlpa.png/60px-%E7%BB%BF%E6%B4%B2%E8%8A%B1%E5%9B%AD%E7%9A%84%E6%81%A9%E6%83%A0.png
material305,谧林涓露的铁符,武器突破素材,秘境获得 合成获得 有顶塔 炼武秘境:云垢 Ⅱ/Ⅲ/Ⅳ（有顶塔限时开启） 时间：周一/周四/周日 活动获得 参量转化,"{'谧林涓露的银符': '合成', '圣显之钥': '40/50级突破', '裁叶萃光': '40/50级突破', '沙中伟贤的对答': '40/50级突破', '森林王器': '40/50级突破', '西福斯的月光': '40/50级突破', '鹮穿之喙': '40/50级突破', '原木刀': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/c/c1/g1dzj001554rmko5db1871tb5k03l18.png/60px-%E8%B0%A7%E6%9E%97%E6%B6%93%E9%9C%B2%E7%9A%84%E9%93%81%E7%AC%A6.png
material306,远海夷地的玉枝,武器突破素材,合成获得 砂流之庭 秘境获得 炼武秘境:沉砂之渊 Ⅱ/Ⅲ/Ⅳ（砂流之庭限时开启） 时间：周一/周四/周日 活动获得 参量转化,"{'远海夷地的琼枝': '合成', '有乐御簾切': '40/50级突破', '雾切之回光': '40/50级突破', '不灭月华': '40/50级突破', '白辰之环': '40/50级突破', '恶王丸': '40/50级突破', '证誓之明瞳': '40/50级突破', '天目影打刀': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/6/64/k7npwch3og2aety4cn4q5c618ws4kob.png/60px-%E8%BF%9C%E6%B5%B7%E5%A4%B7%E5%9C%B0%E7%9A%84%E7%8E%89%E6%9E%9D.png
material307,今昔剧画之虎啮,武器突破素材,合成获得 活动获得 参量转化 秘境获得 砂流之庭 炼武秘境:流沙之葬 Ⅱ/Ⅲ/Ⅳ（砂流之庭限时开启） 时间：周三/周六/周日,"{'今昔剧画之一角': '合成', '薙草之稻光': '40/50级突破', '冬极白星': '40/50级突破', '神乐之真意': '40/50级突破', '笼钓瓶一心': '40/50级突破', '且住亭御咄': '40/50级突破', '渔获': '', '级突破': '', '断浪长鳍': '40/50级突破', '喜多院十文字': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/c/cb/j0ydsn6v4173xezphip31ev8cfi4io2.png/60px-%E4%BB%8A%E6%98%94%E5%89%A7%E7%94%BB%E4%B9%8B%E8%99%8E%E5%95%AE.png
material308,鸣神御灵的欢喜,武器突破素材,合成获得 砂流之庭 秘境获得 炼武秘境:砂之祭场 Ⅱ/Ⅲ/Ⅳ（砂流之庭限时开启） 时间：周二/周五/周日 活动获得 参量转化,"{'鸣神御灵的亲爱': '合成', '波乱月白经津': '40/50级突破', '寝正月初晴': '40/50级突破', '飞雷之弦振': '40/50级突破', '赤角石溃杵': '40/50级突破', '破魔之弓': '40/50级突破', '东花坊时雨': '40/50级突破', '掠食者': '40/50级突破', '曚云之月': '40/50级突破', '桂木斩长正': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/c/c5/4wm7ysipvfqs8m8yvb70lmlwbz7t18z.png/60px-%E9%B8%A3%E7%A5%9E%E5%BE%A1%E7%81%B5%E7%9A%84%E6%AC%A2%E5%96%9C.png
material309,漆黑陨铁的一片,武器突破素材,秘境获得 合成获得 震雷连山密宫 炼武秘境:古雷试炼场Ⅱ/Ⅲ/Ⅳ（震雷连山密宫限时开启） 时间：周三/周六/周日 活动获得 参量转化,"{'漆黑陨铁的一角': '合成', '尘世之锁': '40/50级突破', '贯虹之槊': '40/50级突破', '护摩之杖': '40/50级突破', '衔珠海皇': '40/50级突破', '万国诸海图谱': '40/50级突破', '落霞': '40/50级突破', '试作星镰': '40/50级突破', '铁蜂刺': '40/50级突破', '螭骨剑': '40/50级突破', '钢轮弓': '40/50级突破', '筑云': '40/50级突破', '千岩长枪': '40/50级突破', '试作古华': '40/50级突破', '飞天御剑': '40/50级突破', '飞天大御剑': '40/50级突破', '黑缨枪': '40/50级突破'}",https://patchwiki.biligame.com/images/ys/thumb/4/47/exf18vxenbpjz1usbuni4ymcr0wvo7g.png/60px-%E6%BC%86%E9%BB%91%E9%99%A8%E9%93%81%E7%9A%84%E4%B8%80%E7%89%87.png
